trigger,related,slot,support,trigger_lines,related_lines,total_lines,confidence,lift,score
sneakers,dappled_sunlight,style_light,27,6022,1064,572859,0.004484,2.413955,0.189278
sneakers,sunlight,style_light,103,6022,6116,572859,0.017104,1.602052,0.164457
soft_focus,looking_at_viewer,camera,23,34,281535,572859,0.676471,1.376462,1.413943
soft_focus,depth_of_field,style_light,34,34,11727,572859,1,48.849578,80.28197
soft_focus,blurry,style_light,34,34,24859,572859,1,23.04433,37.872266
standing,full_body,camera,28033,69880,78638,572859,0.401159,2.922348,5.214303
standing,looking_at_viewer,camera,39800,69880,281535,572859,0.569548,1.158899,3.036217
standing,cowboy_shot,camera,11072,69880,37595,572859,0.158443,2.414298,1.547182
standing,wide_shot,camera,1791,69880,4156,572859,0.02563,3.532766,0.575048
standing,very_wide_shot,camera,246,69880,447,572859,0.00352,4.511515,0.543241
standing,facing_away,camera,771,69880,1951,572859,0.011033,3.239604,0.468552
standing,from_behind,camera,2927,69880,9789,572859,0.041886,2.451203,0.425027
standing,lower_body,camera,153,69880,449,572859,0.002189,2.793444,0.308981
standing,skirt,clothing,28799,69880,146273,572859,0.412121,1.614017,2.966344
standing,long_sleeves,clothing,29523,69880,174964,572859,0.422481,1.383269,2.612472
standing,shirt,clothing,25289,69880,174508,572859,0.361892,1.187986,1.892992
standing,shoes,clothing,11821,69880,39469,572859,0.169161,2.455234,1.691652
standing,pleated_skirt,clothing,13781,69880,55124,572859,0.19721,2.049438,1.673095
standing,dress,clothing,18328,69880,115198,572859,0.262278,1.304262,1.458406
standing,white_shirt,clothing,14534,69880,94384,572859,0.207985,1.262355,1.092917
standing,socks,clothing,9008,69880,34457,572859,0.128907,2.143116,1.092647
standing,smile,expression,28712,69880,214402,572859,0.410876,1.097816,2.010949
standing,closed_mouth,expression,18780,69880,114033,572859,0.268746,1.350081,1.550707
standing,hair_between_eyes,expression,12598,69880,94992,572859,0.18028,1.0872,0.80373
standing,brown_eyes,expression,8050,69880,58461,572859,0.115197,1.128819,0.507969
standing,sideways_mouth,expression,103,69880,312,572859,0.001474,2.70631,0.277813
standing,split_mouth,expression,383,69880,1820,572859,0.005481,1.725132,0.223783
standing,black_eyes,expression,2283,69880,14394,572859,0.03267,1.300227,0.218464
standing,eyes_visible_through_hair,expression,966,69880,5788,572859,0.013824,1.368181,0.204505
standing,standing_on_one_leg,pose_action,5780,69880,5797,572859,0.082713,8.173713,2.54385
standing,holding,pose_action,21855,69880,124346,572859,0.31275,1.440834,1.955584
standing,legs_apart,pose_action,1067,69880,1510,572859,0.015269,5.792717,0.878238
standing,pigeon-toed,pose_action,629,69880,1078,572859,0.009001,4.78329,0.670976
standing,contrapposto,pose_action,512,69880,995,572859,0.007327,4.218341,0.573203
standing,hand_up,pose_action,6240,69880,32439,572859,0.089296,1.576928,0.53451
standing,leg_up,pose_action,1473,69880,3618,572859,0.021079,3.33756,0.529194
standing,wading,pose_action,589,69880,1279,572859,0.008429,3.775197,0.524267
standing,bag,prop,5862,69880,24266,572859,0.083887,1.980352,0.62609
standing,shiny_pokemon,prop,196,69880,323,572859,0.002805,4.974488,0.575515
standing,weapon,prop,6204,69880,32152,572859,0.088781,1.581826,0.532725
standing,flower,prop,8221,69880,61603,572859,0.117645,1.094001,0.503931
standing,user_interface,prop,151,69880,332,572859,0.002161,3.728496,0.411407
standing,tree,prop,3935,69880,16556,572859,0.056311,1.948427,0.394549
standing,power_lines,prop,505,69880,1524,572859,0.007227,2.716447,0.368324
standing,utility_pole,prop,433,69880,1305,572859,0.006196,2.720021,0.359914
standing,outdoors,scene,12626,69880,48866,572859,0.180681,2.118136,1.569716
standing,sky,scene,7998,69880,36349,572859,0.114453,1.803781,0.805878
standing,day,scene,6416,69880,24340,572859,0.091815,2.16092,0.75551
standing,cloud,scene,5300,69880,22848,572859,0.075844,1.901615,0.537258
standing,road,scene,870,69880,2339,572859,0.01245,3.049186,0.448914
standing,building,scene,2347,69880,7328,572859,0.033586,2.625563,0.442717
standing,street,scene,472,69880,1184,572859,0.006754,3.268023,0.438413
standing,ruins,scene,435,69880,1191,572859,0.006225,2.994142,0.396478
standing,shadow,style_light,2904,69880,10581,572859,0.041557,2.249908,0.389739
standing,colored_shadow,style_light,142,69880,330,572859,0.002032,3.527518,0.384825
standing,train_station,style_light,164,69880,424,572859,0.002347,3.170829,0.35522
standing,wind_lift,style_light,270,69880,777,572859,0.003864,2.84864,0.348554
standing,wind,style_light,1401,69880,5520,572859,0.020049,2.080625,0.327649
standing,neon_lights,style_light,110,69880,314,572859,0.001574,2.871824,0.298552
standing,sunlight,style_light,1313,69880,6116,572859,0.018789,1.759917,0.274684
standing,city_lights,style_light,171,69880,608,572859,0.002447,2.305618,0.260267
statue,wide_shot,camera,41,413,4156,572859,0.099274,13.683778,2.319628
statue,from_behind,camera,38,413,9789,572859,0.09201,5.38447,0.832926
statue,full_body,camera,69,413,78638,572859,0.16707,1.217067,0.385855
statue,looking_to_the_side,camera,22,413,17684,572859,0.053269,1.725599,0.138354
statue,from_side,camera,20,413,21007,572859,0.048426,1.320577,0.097533
statue,dress,clothing,122,413,115198,572859,0.2954,1.468969,0.920186
statue,japanese_clothes,clothing,63,413,41903,572859,0.152542,2.085418,0.59275
statue,purple_dress,clothing,22,413,4421,572859,0.053269,6.902396,0.553417
statue,wide_sleeves,clothing,52,413,34751,572859,0.125908,2.075553,0.468403
statue,sandals,clothing,20,413,4423,572859,0.048426,6.272068,0.46323
statue,boots,clothing,46,413,29493,572859,0.11138,2.163399,0.421243
statue,hat,clothing,75,413,94614,572859,0.181598,1.099521,0.385249
statue,jewelry,clothing,52,413,60527,572859,0.125908,1.191659,0.268929
statue,closed_eyes,expression,30,413,34659,572859,0.072639,1.200613,0.139718
statue,standing,pose_action,115,413,69880,572859,0.27845,2.282667,1.332816
statue,holding,pose_action,133,413,124346,572859,0.322034,1.483602,1.029755
statue,sitting,pose_action,65,413,51872,572859,0.157385,1.738113,0.512928
statue,own_hands_together,pose_action,19,413,10146,572859,0.046005,2.597505,0.189929
statue,holding_weapon,pose_action,23,413,16875,572859,0.05569,1.890522,0.159874
statue,tree,prop,94,413,16556,572859,0.227603,7.875355,3.615439
statue,forest,prop,36,413,3653,572859,0.087167,13.669434,1.981217
statue,shimenawa,prop,19,413,981,572859,0.046005,26.864718,1.964345
statue,lantern,prop,29,413,3129,572859,0.070218,12.855534,1.436236
statue,flower,prop,83,413,61603,572859,0.200969,1.868848,0.739322
statue,plant,prop,30,413,8297,572859,0.072639,5.015311,0.583644
statue,leaf,prop,30,413,11313,572859,0.072639,3.678249,0.428047
statue,weapon,prop,44,413,32152,572859,0.106538,1.898202,0.350342
statue,shrine,scene,36,413,658,572859,0.087167,75.888208,10.999064
statue,pillar,scene,34,413,598,572859,0.082324,78.863386,10.669928
statue,architecture,scene,35,413,1551,572859,0.084746,31.300692,4.385313
statue,ruins,scene,27,413,1191,572859,0.065375,31.444862,3.22378
statue,torii,scene,32,413,1733,572859,0.077482,25.612331,3.221323
statue,outdoors,scene,144,413,48866,572859,0.348668,4.087459,3.117583
statue,stairs,scene,37,413,2574,572859,0.089588,19.938426,2.986787
statue,east_asian_architecture,scene,24,413,1311,572859,0.058111,25.392545,2.259844
statue,sunlight,style_light,27,413,6116,572859,0.065375,6.123419,0.627783
statue,snow,style_light,19,413,5339,572859,0.046005,4.936184,0.360933
statue,depth_of_field,style_light,20,413,11727,572859,0.048426,2.365597,0.174714
statue,blurry,style_light,25,413,24859,572859,0.060533,1.394935,0.13038
steam,foot_focus,camera,36,2956,1469,572859,0.012179,4.749239,0.394842
steam,looking_down,camera,63,2956,4666,572859,0.021313,2.616611,0.24378
steam,looking_away,camera,63,2956,7020,572859,0.021313,1.739189,0.162034
steam,pov,camera,29,2956,2781,572859,0.009811,2.020879,0.160767
steam,profile,camera,81,2956,9573,572859,0.027402,1.63976,0.160618
steam,looking_afar,camera,21,2956,1981,572859,0.007104,2.054367,0.15319
steam,foreshortening,camera,32,2956,3477,572859,0.010825,1.783564,0.144758
steam,from_side,camera,135,2956,21007,572859,0.04567,1.245412,0.13459
steam,sweater,clothing,789,2956,17035,572859,0.266915,8.975904,6.953925
steam,cable_knit,clothing,175,2956,857,572859,0.059202,39.573142,5.311517
steam,aran_sweater,clothing,127,2956,595,572859,0.042963,41.364718,4.419242
steam,character_print,clothing,69,2956,350,572859,0.023342,38.205365,3.624977
steam,long_sleeves,clothing,1621,2956,174964,572859,0.548376,1.795468,3.162956
steam,yellow_sweater,clothing,136,2956,1013,572859,0.046008,26.017932,2.815599
steam,blue_sweater,clothing,117,2956,1109,572859,0.039581,20.445495,2.150665
steam,white_sweater,clothing,184,2956,2582,572859,0.062246,13.810357,1.966693
steam,blush,expression,1677,2956,173813,572859,0.567321,1.869796,3.423239
steam,smile,expression,1492,2956,214402,572859,0.504736,1.3486,2.162319
steam,closed_mouth,expression,1087,2956,114033,572859,0.367727,1.847321,2.06524
steam,brown_eyes,expression,495,2956,58461,572859,0.167456,1.640901,0.742807
steam,hair_between_eyes,expression,533,2956,94992,572859,0.180311,1.087385,0.536206
steam,nose_blush,expression,49,2956,2917,572859,0.016576,3.25539,0.288241
steam,closed_eyes,expression,231,2956,34659,572859,0.078146,1.291633,0.240432
steam,embarrassed,expression,28,2956,1972,572859,0.009472,2.751658,0.217351
steam,holding_cup,pose_action,1366,2956,6256,572859,0.462111,42.315285,61.373665
steam,holding,pose_action,2009,2956,124346,572859,0.679635,3.13106,7.033254
steam,sitting,pose_action,1254,2956,51872,572859,0.424222,4.684981,6.164635
steam,cooking,pose_action,61,2956,543,572859,0.020636,21.770746,2.015164
steam,holding_chopsticks,pose_action,108,2956,1257,572859,0.036536,16.650673,1.724911
steam,holding_bowl,pose_action,64,2956,839,572859,0.021651,14.782957,1.381639
steam,holding_drink,pose_action,40,2956,503,572859,0.013532,15.41116,1.309155
steam,knees,pose_action,58,2956,1110,572859,0.019621,10.126243,0.927821
steam,mug,prop,1184,2956,3317,572859,0.400541,69.17506,85.255994
steam,cup,prop,1834,2956,13669,572859,0.620433,26.001949,52.684782
steam,coffee_mug,prop,529,2956,1198,572859,0.178958,85.574065,41.832009
steam,coffee,prop,462,2956,1261,572859,0.156292,71.001937,29.672882
steam,picture_frame,prop,165,2956,1092,572859,0.055819,29.282262,3.666239
steam,yunomi,prop,58,2956,317,572859,0.019621,35.457821,3.248839
steam,baozi,prop,76,2956,455,572859,0.02571,32.370209,3.131006
steam,ramen,prop,62,2956,436,572859,0.020974,27.558052,2.559223
steam,fireplace,scene,734,2956,1122,572859,0.248309,126.778764,90.397828
steam,couch,scene,734,2956,3205,572859,0.248309,44.382457,31.646291
steam,fire,scene,776,2956,5302,572859,0.262517,28.363858,21.559295
steam,on_couch,scene,326,2956,1239,572859,0.110284,50.990539,14.206741
steam,indoors,scene,1089,2956,22038,572859,0.368403,9.576328,10.728489
steam,table,scene,242,2956,5440,572859,0.081867,8.621042,1.694866
steam,pillow,scene,210,2956,5304,572859,0.071042,7.672892,1.276848
steam,chair,scene,213,2956,5989,572859,0.072057,6.89237,1.166268
steam,snowing,style_light,84,2956,3920,572859,0.028417,4.152757,0.409696
steam,blurry,style_light,237,2956,24859,572859,0.080176,1.8476,0.354437
steam,wet,style_light,50,2956,2590,572859,0.016915,3.741223,0.332623
steam,sweat,style_light,139,2956,9555,572859,0.047023,2.81921,0.306333
steam,wet_clothes,style_light,19,2956,1021,572859,0.006428,3.606377,0.263698
steam,snow,style_light,74,2956,5339,572859,0.025034,2.686056,0.258436
steam,depth_of_field,style_light,108,2956,11727,572859,0.036536,1.784761,0.184891
steam,blurry_background,style_light,122,2956,13705,572859,0.041272,1.725139,0.182914
stone,full_body,camera,40,136,78638,572859,0.294118,2.142577,1.070639
stone,skirt,clothing,45,136,146273,572859,0.330882,1.295857,0.746226
stone,dress,clothing,37,136,115198,572859,0.272059,1.3529,0.615446
stone,shoes,clothing,22,136,39469,572859,0.161765,2.347877,0.571661
stone,hair_ornament,clothing,34,136,108389,572859,0.25,1.321303,0.542875
stone,hat,clothing,29,136,94614,572859,0.213235,1.291075,0.438024
stone,japanese_clothes,clothing,18,136,41903,572859,0.132353,1.809407,0.346566
stone,red_eyes,expression,22,136,78718,572859,0.161765,1.17722,0.28663
stone,standing,pose_action,31,136,69880,572859,0.227941,1.868606,0.686936
stone,holding,pose_action,35,136,124346,572859,0.257353,1.185619,0.504432
stone,sitting,pose_action,22,136,51872,572859,0.161765,1.786481,0.434973
stone,tree,prop,41,136,16556,572859,0.301471,10.431272,5.369833
stone,forest,prop,19,136,3653,572859,0.139706,21.908506,4.476031
stone,flower,prop,27,136,61603,572859,0.198529,1.846166,0.574775
stone,nature,scene,24,136,5128,572859,0.176471,19.713878,5.327892
stone,grass,scene,25,136,7506,572859,0.183824,14.029438,3.98206
stone,outdoors,scene,58,136,48866,572859,0.426471,4.99954,3.907196
stone,water,scene,22,136,12065,572859,0.161765,7.68076,1.870113
stone,day,scene,29,136,24340,572859,0.213235,5.018642,1.70268
stone,sky,scene,26,136,36349,572859,0.191176,3.012935,0.896434
stone,cloud,scene,18,136,22848,572859,0.132353,3.318434,0.635598
stone,sunlight,style_light,18,136,6116,572859,0.132353,12.396922,2.374452
stream,wide_shot,camera,28,175,4156,572859,0.16,22.054244,5.574549
stream,from_behind,camera,22,175,9789,572859,0.125714,7.356886,1.392062
stream,looking_to_the_side,camera,20,175,17684,572859,0.114286,3.702194,0.624982
stream,full_body,camera,26,175,78638,572859,0.148571,1.082307,0.250253
stream,hat,clothing,59,175,94614,572859,0.337143,2.041297,1.265512
stream,shirt,clothing,66,175,174508,572859,0.377143,1.23805,0.878193
stream,dress,clothing,54,175,115198,572859,0.308571,1.53447,0.855215
stream,long_sleeves,clothing,65,175,174964,572859,0.371429,1.216114,0.846964
stream,skirt,clothing,57,175,146273,572859,0.325714,1.275617,0.75871
stream,boots,clothing,24,175,29493,572859,0.137143,2.663802,0.559482
stream,white_shirt,clothing,37,175,94384,572859,0.211429,1.283255,0.453668
stream,hair_ornament,clothing,39,175,108389,572859,0.222857,1.177848,0.443663
stream,sitting,pose_action,46,175,51872,572859,0.262857,2.902916,1.333959
stream,standing,pose_action,46,175,69880,572859,0.262857,2.154838,0.990199
stream,barefoot,pose_action,19,175,11020,572859,0.108571,5.643931,0.896113
stream,rock,prop,57,175,1756,572859,0.325714,106.257608,63.199757
stream,forest,prop,61,175,3653,572859,0.348571,54.662546,35.273509
stream,tree,prop,95,175,16556,572859,0.542857,18.783559,20.609641
stream,plant,prop,23,175,8297,572859,0.131429,9.074369,1.811027
stream,leaf,prop,23,175,11313,572859,0.131429,6.655179,1.328215
stream,bag,prop,24,175,24266,572859,0.137143,3.237597,0.679997
stream,flower,prop,26,175,61603,572859,0.148571,1.381596,0.319456
stream,moss,scene,26,175,340,572859,0.148571,250.324941,57.880655
stream,nature,scene,88,175,5128,572859,0.502857,56.175164,56.248318
stream,waterfall,scene,23,175,424,572859,0.131429,177.570849,35.438901
stream,water,scene,101,175,12065,572859,0.577143,27.403355,32.348114
stream,river,scene,26,175,803,572859,0.148571,105.990635,24.507376
stream,grass,scene,58,175,7506,572859,0.331429,25.294676,15.362616
stream,outdoors,scene,115,175,48866,572859,0.657143,7.703724,10.615497
stream,bridge,scene,20,175,1053,572859,0.114286,62.174359,10.495893
stream,sunlight,style_light,39,175,6116,572859,0.222857,20.874055,7.862678
street,perspective,camera,27,1184,432,572859,0.022804,30.239601,2.37109
street,wide_shot,camera,106,1184,4156,572859,0.089527,12.340318,2.280797
street,from_behind,camera,120,1184,9789,572859,0.101351,5.931151,1.270755
street,full_body,camera,236,1184,78638,572859,0.199324,1.45203,0.691996
street,bokeh,camera,21,1184,1128,572859,0.017736,9.007541,0.671675
street,facing_away,camera,29,1184,1951,572859,0.024493,7.191786,0.57213
street,lens_flare,camera,40,1184,2885,572859,0.033784,6.708265,0.569857
street,looking_back,camera,81,1184,9551,572859,0.068412,4.10329,0.549932
street,shoes,clothing,311,1184,39469,572859,0.262669,3.812416,2.510022
street,skirt,clothing,517,1184,146273,572859,0.436655,1.710104,2.032447
street,loafers,clothing,115,1184,6401,572859,0.097128,8.692527,1.770402
street,jacket,clothing,333,1184,74842,572859,0.28125,2.152756,1.535026
street,black_bag,clothing,35,1184,954,572859,0.029561,17.750709,1.467285
street,long_sleeves,clothing,482,1184,174964,572859,0.407095,1.33289,1.460694
street,transparent,clothing,44,1184,1274,572859,0.037162,16.710109,1.447424
street,shirt,clothing,440,1184,174508,572859,0.371622,1.219926,1.202836
street,brown_eyes,expression,166,1184,58461,572859,0.140203,1.373845,0.432524
street,black_eyes,expression,64,1184,14394,572859,0.054054,2.151268,0.217363
street,walking,pose_action,125,1184,3209,572859,0.105574,18.846744,4.238794
street,standing,pose_action,472,1184,69880,572859,0.398649,3.268023,3.495455
street,holding_bag,pose_action,63,1184,2387,572859,0.053209,12.769802,1.26608
street,hands_in_pockets,pose_action,57,1184,2457,572859,0.048142,11.224467,1.024836
street,holding,pose_action,348,1184,124346,572859,0.293919,1.354077,1.016417
street,holding_umbrella,pose_action,76,1184,5059,572859,0.064189,7.268503,0.902558
street,hand_in_pocket,pose_action,49,1184,2929,572859,0.041385,8.094178,0.71668
street,running,pose_action,19,1184,1617,572859,0.016047,5.68512,0.415695
street,car,prop,218,1184,1663,572859,0.184122,63.424972,27.535748
street,utility_pole,prop,170,1184,1305,572859,0.143581,63.028134,20.409421
street,motor_vehicle,prop,263,1184,3447,572859,0.222128,36.915649,19.976566
street,power_lines,prop,158,1184,1524,572859,0.133446,50.161228,14.895803
street,sign,prop,183,1184,2516,572859,0.154561,35.191396,12.431628
street,ground_vehicle,prop,66,1184,382,572859,0.055743,83.594289,8.764247
street,bag,prop,372,1184,24266,572859,0.314189,7.417214,6.017262
street,tree,prop,269,1184,16556,572859,0.227196,7.861273,4.36797
street,road,scene,1150,1184,2339,572859,0.971284,237.883137,708.049249
street,crosswalk,scene,159,1184,346,572859,0.134291,222.339725,66.520513
street,building,scene,571,1184,7328,572859,0.482264,37.700463,50.257028
